time,open,high,low,close,interval,pair
2023-06-07,0.90741,0.9107,0.90431,0.91006,D1,USDCHF
2023-06-07,139.62,140.244,139.022,140.181,D1,USDJPY
2023-06-08,1.6079,1.60911,1.60184,1.60573,D1,EURAUD
2023-06-08,1.43011,1.44279,1.42825,1.43986,D1,EURCAD
2023-06-08,0.85997,0.86139,0.85833,0.85853,D1,EURGBP
2023-06-08,149.94,150.043,149.587,149.781,D1,EURJPY
2023-06-08,1.06975,1.07871,1.06913,1.07814,D1,EURUSD
2023-06-08,1.86924,1.87158,1.86311,1.87028,D1,GBPAUD
2023-06-08,1.66274,1.68025,1.66027,1.67718,D1,GBPCAD
2023-06-08,174.291,174.513,173.9,174.456,D1,GBPJPY
2023-06-08,1.2436,1.25607,1.24243,1.25579,D1,GBPUSD
2023-06-08,1.3369,1.33879,1.33339,1.33557,D1,USDCAD
2023-06-08,0.90996,0.91076,0.89898,0.8992,D1,USDCHF
2023-06-08,140.16,140.22,138.807,138.92,D1,USDJPY
2023-06-09,1.60534,1.61034,1.59369,1.59427,D1,EURAUD
2023-06-09,1.44002,1.44142,1.43193,1.43385,D1,EURCAD
2023-06-09,0.85832,0.85907,0.85412,0.85442,D1,EURGBP
2023-06-09,149.766,150.439,149.539,149.817,D1,EURJPY
2023-06-09,1.07823,1.07851,1.0743,1.07495,D1,EURUSD
2023-06-09,1.86964,1.87465,1.86412,1.86576,D1,GBPAUD
2023-06-09,1.67627,1.68001,1.67166,1.67797,D1,GBPCAD
2023-06-09,174.462,175.542,174.161,175.324,D1,GBPJPY
2023-06-09,1.2559,1.25903,1.2534,1.25795,D1,GBPUSD
2023-06-09,1.33554,1.33711,1.33131,1.33392,D1,USDCAD
2023-06-09,0.89883,0.90392,0.89836,0.90288,D1,USDCHF
2023-06-09,138.911,139.724,138.758,139.373,D1,USDJPY
2023-06-12,1.59288,1.59512,1.59095,1.59352,D1,EURAUD
2023-06-12,1.43209,1.43928,1.43179,1.43767,D1,EURCAD
2023-06-12,0.85389,0.86068,0.85308,0.85971,D1,EURGBP
2023-06-12,149.677,150.342,149.647,150.182,D1,EURJPY
2023-06-12,1.07448,1.07902,1.0733,1.07579,D1,EURUSD
2023-06-12,1.86083,1.86702,1.85004,1.85351,D1,GBPAUD
2023-06-12,1.67375,1.67926,1.67029,1.67234,D1,GBPCAD
2023-06-12,175.06,175.767,174.35,174.684,D1,GBPJPY
2023-06-12,1.2557,1.25994,1.24868,1.25133,D1,GBPUSD
2023-06-12,1.33308,1.33836,1.33146,1.33644,D1,USDCAD
2023-06-12,0.90151,0.91093,0.90136,0.90863,D1,USDCHF
2023-06-12,139.262,139.766,139.062,139.599,D1,USDJPY
2023-06-13,1.59331,1.59836,1.58804,1.59496,D1,EURAUD
2023-06-13,1.43774,1.44374,1.43458,1.43678,D1,EURCAD
2023-06-13,0.85963,0.86129,0.85534,0.85579,D1,EURGBP
2023-06-13,150.164,151.374,150.034,151.343,D1,EURJPY
2023-06-13,1.07567,1.08236,1.07509,1.07925,D1,EURUSD
2023-06-13,1.85308,1.86431,1.84678,1.86371,D1,GBPAUD
2023-06-13,1.67225,1.68052,1.6694,1.67892,D1,GBPCAD
2023-06-13,174.64,176.846,174.452,176.84,D1,GBPJPY
2023-06-13,1.25103,1.26248,1.24931,1.26108,D1,GBPUSD
2023-06-13,1.33658,1.33785,1.32857,1.33132,D1,USDCAD
2023-06-13,0.90871,0.90893,0.9032,0.90516,D1,USDCHF
2023-06-13,139.596,140.309,139.01,140.229,D1,USDJPY
2023-06-14,1.5948,1.59972,1.58748,1.59326,D1,EURAUD
2023-06-14,1.43672,1.44431,1.43381,1.44307,D1,EURCAD
2023-06-14,0.85565,0.85622,0.85411,0.85547,D1,EURGBP
2023-06-14,151.301,151.78,150.919,151.759,D1,EURJPY
2023-06-14,1.07923,1.0864,1.0774,1.08308,D1,EURUSD
2023-06-14,1.86345,1.87019,1.85712,1.86243,D1,GBPAUD
2023-06-14,1.67861,1.68822,1.67628,1.68691,D1,GBPCAD
2023-06-14,176.804,177.406,176.442,177.393,D1,GBPJPY
2023-06-14,1.261,1.2699,1.25905,1.26606,D1,GBPUSD
2023-06-14,1.33122,1.33529,1.32719,1.33245,D1,USDCAD
2023-06-14,0.9049,0.90604,0.89654,0.90124,D1,USDCHF
2023-06-14,140.211,140.273,139.282,140.11,D1,USDJPY
2023-06-15,1.59358,1.599,1.58484,1.5903,D1,EURAUD
2023-06-15,1.44265,1.44999,1.44092,1.44693,D1,EURCAD
